transactionid,saledate,receiptnumber,servicecharge,servicechargevat,transactionexcludevat,servicechargepercent,vatpercent,otheramountdiscount,totalproductamount,totalpayamount
13789,2018-12-31,033122018/310036,5325.0000,533.0000,7100.0000,7.5000,10.0000,0.0000,2.0000,83958.0000
75293,2018-12-31,033122018/310037,55500.0000,5550.0000,74000.0000,7.5000,10.0000,0.0000,22.0000,875050.0000
75295,2018-12-31,033122018/310040,24900.0000,2490.0000,33200.0000,7.5000,10.0000,0.0000,7.0000,392590.0000
75293,2018-12-31,033122018/310037,55500.0000,5550.0000,74000.0000,7.5000,10.0000,0.0000,22.0000,875050.0000
75294,2018-12-31,033122018/310038,23400.0000,2340.0000,31200.0000,7.5000,10.0000,0.0000,7.0000,368940.0000
75296,2018-12-31,033122018/310039,23100.0000,2310.0000,30800.0000,7.5000,10.0000,0.0000,6.0000,364210.0000
75294,2018-12-31,033122018/310038,23400.0000,2340.0000,31200.0000,7.5000,10.0000,0.0000,7.0000,368940.0000
75296,2018-12-31,033122018/310039,23100.0000,2310.0000,30800.0000,7.5000,10.0000,0.0000,6.0000,364210.0000
75295,2018-12-31,033122018/310040,27000.0000,2700.0000,36000.0000,7.5000,10.0000,0.0000,8.0000,425700.0000
75295,2018-12-31,033122018/310040,27000.0000,2700.0000,36000.0000,7.5000,10.0000,0.0000,8.0000,425700.0000
13790,2018-12-31,033122018/310041,7350.0000,735.0000,9800.0000,7.5000,10.0000,0.0000,3.0000,115885.0000
13790,2018-12-31,033122018/310041,7350.0000,735.0000,9800.0000,7.5000,10.0000,0.0000,3.0000,115885.0000
75297,2018-12-31,033122018/310042,23100.0000,2310.0000,30800.0000,7.5000,10.0000,0.0000,4.0000,364210.0000
75297,2018-12-31,033122018/310042,23100.0000,2310.0000,30800.0000,7.5000,10.0000,0.0000,4.0000,364210.0000
75299,2018-12-31,033122018/310043,20325.0000,2033.0000,27100.0000,7.5000,10.0000,0.0000,6.0000,320458.0000
75299,2018-12-31,033122018/310043,20325.0000,2033.0000,27100.0000,7.5000,10.0000,0.0000,6.0000,320458.0000
75298,2018-12-31,033122018/310044,15150.0000,1515.0000,20200.0000,7.5000,10.0000,0.0000,5.0000,238865.0000
75298,2018-12-31,033122018/310044,15150.0000,1515.0000,20200.0000,7.5000,10.0000,0.0000,5.0000,238865.0000
43753,2018-12-31,033122018/310045,6075.0000,608.0000,8100.0000,7.5000,10.0000,0.0000,2.0000,95783.0000
43753,2018-12-31,033122018/310045,6075.0000,608.0000,8100.0000,7.5000,10.0000,0.0000,2.0000,95783.0000
75306,2018-12-31,033122018/310046,15750.0000,1575.0000,21000.0000,7.5000,10.0000,0.0000,5.0000,248325.0000
75306,2018-12-31,033122018/310046,15750.0000,1575.0000,21000.0000,7.5000,10.0000,0.0000,5.0000,248325.0000
75301,2018-12-31,033122018/310047,25000.0000,2500.0000,33334.0000,7.5000,10.0000,0.0000,8.0000,394172.0000
75301,2018-12-31,033122018/310047,25000.0000,2500.0000,33334.0000,7.5000,10.0000,0.0000,8.0000,394172.0000
75300,2018-12-31,033122018/310048,37200.0000,3720.0000,49600.0000,7.5000,10.0000,0.0000,13.0000,586520.0000
43750,2018-12-31,033122018/310049,41200.0000,4120.0000,54934.0000,7.5000,10.0000,0.0000,12.0000,649592.0000
75300,2018-12-31,033122018/310048,37200.0000,3720.0000,49600.0000,7.5000,10.0000,0.0000,13.0000,586520.0000
43750,2018-12-31,033122018/310049,41200.0000,4120.0000,54934.0000,7.5000,10.0000,0.0000,12.0000,649592.0000
43752,2018-12-31,033122018/310050,84000.0000,8400.0000,112000.0000,7.5000,10.0000,0.0000,28.0000,1324400.0000
43751,2018-12-31,033122018/310051,41250.0000,4125.0000,55000.0000,7.5000,10.0000,0.0000,17.0000,650375.0000
43752,2018-12-31,033122018/310050,84000.0000,8400.0000,112000.0000,7.5000,10.0000,0.0000,28.0000,1324400.0000
75303,2018-12-31,033122018/310052,14025.0000,1403.0000,18700.0000,7.5000,10.0000,0.0000,4.0000,221128.0000
43751,2018-12-31,033122018/310051,41250.0000,4125.0000,55000.0000,7.5000,10.0000,0.0000,17.0000,650375.0000
75303,2018-12-31,033122018/310052,14025.0000,1403.0000,18700.0000,7.5000,10.0000,0.0000,4.0000,221128.0000
75304,2018-12-31,033122018/310053,22200.0000,2220.0000,29600.0000,7.5000,10.0000,0.0000,5.0000,350020.0000
75304,2018-12-31,033122018/310053,22200.0000,2220.0000,29600.0000,7.5000,10.0000,0.0000,5.0000,350020.0000
75307,2018-12-31,,346500.0000,34650.0000,462000.0000,7.5000,10.0000,0.0000,134.0000,5463150.0000
75302,2018-12-31,033122018/310054,24100.0000,2410.0000,32134.0000,7.5000,10.0000,0.0000,6.0000,379982.0000
75302,2018-12-31,033122018/310054,24100.0000,2410.0000,32134.0000,7.5000,10.0000,0.0000,6.0000,379982.0000
43755,2018-12-31,033122018/310055,20100.0000,2010.0000,26800.0000,7.5000,10.0000,0.0000,6.0000,316910.0000
43755,2018-12-31,033122018/310055,20100.0000,2010.0000,26800.0000,7.5000,10.0000,0.0000,6.0000,316910.0000
75305,2018-12-31,033122018/310056,58050.0000,5805.0000,77400.0000,7.5000,10.0000,0.0000,13.0000,915255.0000
75305,2018-12-31,033122018/310056,59925.0000,5993.0000,79900.0000,7.5000,10.0000,0.0000,14.0000,944818.0000
75305,2018-12-31,033122018/310056,59925.0000,5993.0000,79900.0000,7.5000,10.0000,0.0000,14.0000,944818.0000
75308,2018-12-31,033122018/310057,9825.0000,983.0000,13100.0000,7.5000,10.0000,0.0000,4.0000,154908.0000
75308,2018-12-31,033122018/310057,9825.0000,983.0000,13100.0000,7.5000,10.0000,0.0000,4.0000,154908.0000
75310,2018-12-31,033122018/310058,16875.0000,1688.0000,22500.0000,7.5000,10.0000,0.0000,4.0000,266063.0000
75310,2018-12-31,033122018/310058,16875.0000,1688.0000,22500.0000,7.5000,10.0000,0.0000,4.0000,266063.0000
75309,2018-12-31,033122018/310059,32250.0000,3225.0000,43000.0000,7.5000,10.0000,0.0000,9.0000,508475.0000
75309,2018-12-31,033122018/310059,32250.0000,3225.0000,43000.0000,7.5000,10.0000,0.0000,9.0000,508475.0000
75312,2018-12-31,033122018/310060,29850.0000,2985.0000,39800.0000,7.5000,10.0000,0.0000,8.0000,470635.0000
75312,2018-12-31,033122018/310060,29850.0000,2985.0000,39800.0000,7.5000,10.0000,0.0000,8.0000,470635.0000
43754,2018-12-31,033122018/310061,17475.0000,1748.0000,23300.0000,7.5000,10.0000,0.0000,5.0000,275523.0000
43754,2018-12-31,033122018/310061,17475.0000,1748.0000,23300.0000,7.5000,10.0000,0.0000,5.0000,275523.0000
43756,2018-12-31,033122018/310067,38175.0000,3818.0000,50900.0000,7.5000,10.0000,0.0000,9.0000,601893.0000
43758,2018-12-31,033122018/310062,51375.0000,5138.0000,68500.0000,7.5000,10.0000,0.0000,17.0000,810013.0000
43758,2018-12-31,033122018/310062,51375.0000,5138.0000,68500.0000,7.5000,10.0000,0.0000,17.0000,810013.0000
43757,2018-12-31,033122018/310063,10200.0000,1020.0000,13600.0000,7.5000,10.0000,0.0000,3.0000,160820.0000
75314,2018-12-31,033122018/310064,17925.0000,1793.0000,23900.0000,7.5000,10.0000,0.0000,9.0000,282618.0000
43757,2018-12-31,033122018/310063,10200.0000,1020.0000,13600.0000,7.5000,10.0000,0.0000,3.0000,160820.0000
75315,2018-12-31,033122018/310065,7275.0000,728.0000,9700.0000,7.5000,10.0000,0.0000,2.0000,114703.0000
43759,2018-12-31,033122018/310066,14250.0000,1425.0000,19000.0000,7.5000,10.0000,0.0000,4.0000,224675.0000
75314,2018-12-31,033122018/310064,17925.0000,1793.0000,23900.0000,7.5000,10.0000,0.0000,9.0000,282618.0000
75315,2018-12-31,033122018/310065,7275.0000,728.0000,9700.0000,7.5000,10.0000,0.0000,2.0000,114703.0000
43760,2018-12-31,033122018/310071,27450.0000,2745.0000,36600.0000,7.5000,10.0000,0.0000,8.0000,432795.0000
43759,2018-12-31,033122018/310066,14250.0000,1425.0000,19000.0000,7.5000,10.0000,0.0000,4.0000,224675.0000
43756,2018-12-31,033122018/310067,38175.0000,3818.0000,50900.0000,7.5000,10.0000,0.0000,9.0000,601893.0000
43761,2018-12-31,033122018/310068,32250.0000,3225.0000,43000.0000,7.5000,10.0000,0.0000,9.0000,508475.0000
75316,2018-12-31,033122018/310072,8925.0000,893.0000,11900.0000,7.5000,10.0000,0.0000,4.0000,140718.0000
43761,2018-12-31,033122018/310068,32250.0000,3225.0000,43000.0000,7.5000,10.0000,0.0000,9.0000,508475.0000
75311,2018-12-31,033122018/310069,34800.0000,3480.0000,46400.0000,7.5000,10.0000,0.0000,12.0000,548680.0000
13791,2018-12-31,033122018/310070,14550.0000,1455.0000,19400.0000,7.5000,10.0000,0.0000,4.0000,229405.0000
75311,2018-12-31,033122018/310069,34800.0000,3480.0000,46400.0000,7.5000,10.0000,0.0000,12.0000,548680.0000
13791,2018-12-31,033122018/310070,14550.0000,1455.0000,19400.0000,7.5000,10.0000,0.0000,4.0000,229405.0000
43760,2018-12-31,033122018/310071,27450.0000,2745.0000,36600.0000,7.5000,10.0000,0.0000,8.0000,432795.0000
75316,2018-12-31,033122018/310072,8925.0000,893.0000,11900.0000,7.5000,10.0000,0.0000,4.0000,140718.0000
43762,2018-12-31,033122018/310073,17550.0000,1755.0000,23400.0000,7.5000,10.0000,0.0000,5.0000,276705.0000
75313,2018-12-31,033122018/310074,25350.0000,2535.0000,33800.0000,7.5000,10.0000,0.0000,7.0000,399685.0000
43762,2018-12-31,033122018/310073,17550.0000,1755.0000,23400.0000,7.5000,10.0000,0.0000,5.0000,276705.0000
75313,2018-12-31,033122018/310074,25350.0000,2535.0000,33800.0000,7.5000,10.0000,0.0000,7.0000,399685.0000
13792,2018-12-31,033122018/310075,6375.0000,638.0000,8500.0000,7.5000,10.0000,0.0000,2.0000,100513.0000
13792,2018-12-31,033122018/310075,6375.0000,638.0000,8500.0000,7.5000,10.0000,0.0000,2.0000,100513.0000
75317,2018-12-31,033122018/310076,67425.0000,6743.0000,89900.0000,7.5000,10.0000,0.0000,20.0000,1063068.0000
75317,2018-12-31,033122018/310076,67425.0000,6743.0000,89900.0000,7.5000,10.0000,0.0000,20.0000,1063068.0000
75318,2018-12-31,033122018/310077,29400.0000,2940.0000,39200.0000,7.5000,10.0000,0.0000,8.0000,463540.0000
75318,2018-12-31,033122018/310077,29400.0000,2940.0000,39200.0000,7.5000,10.0000,0.0000,8.0000,463540.0000
43763,2018-12-31,033122018/310078,19575.0000,1958.0000,26100.0000,7.5000,10.0000,0.0000,7.0000,308633.0000
43763,2018-12-31,033122018/310078,19575.0000,1958.0000,26100.0000,7.5000,10.0000,0.0000,7.0000,308633.0000
43765,2018-12-31,033122018/310079,37275.0000,3728.0000,49700.0000,7.5000,10.0000,0.0000,12.0000,587703.0000
43765,2018-12-31,033122018/310079,37275.0000,3728.0000,49700.0000,7.5000,10.0000,0.0000,12.0000,587703.0000
75321,2018-12-31,033122018/310086,26325.0000,2633.0000,35100.0000,7.5000,10.0000,0.0000,7.0000,415058.0000
75319,2018-12-31,033122018/310082,19350.0000,1935.0000,25800.0000,7.5000,10.0000,0.0000,6.0000,305085.0000
43764,2018-12-31,033122018/310080,47325.0000,4733.0000,63100.0000,7.5000,10.0000,0.0000,13.0000,746158.0000
43764,2018-12-31,033122018/310080,47325.0000,4733.0000,63100.0000,7.5000,10.0000,0.0000,13.0000,746158.0000
75320,2018-12-31,033122018/310081,17925.0000,1793.0000,23900.0000,7.5000,10.0000,0.0000,5.0000,282618.0000
75320,2018-12-31,033122018/310081,17925.0000,1793.0000,23900.0000,7.5000,10.0000,0.0000,5.0000,282618.0000
75319,2018-12-31,033122018/310082,19350.0000,1935.0000,25800.0000,7.5000,10.0000,0.0000,6.0000,305085.0000
43766,2018-12-31,033122018/310083,32175.0000,3218.0000,42900.0000,7.5000,10.0000,0.0000,8.0000,507293.0000
43766,2018-12-31,033122018/310083,32175.0000,3218.0000,42900.0000,7.5000,10.0000,0.0000,8.0000,507293.0000
75324,2018-12-31,033122018/310084,10800.0000,1080.0000,14400.0000,7.5000,10.0000,0.0000,3.0000,170280.0000
75324,2018-12-31,033122018/310084,10800.0000,1080.0000,14400.0000,7.5000,10.0000,0.0000,3.0000,170280.0000
75323,2018-12-31,033122018/310087,98625.0000,9863.0000,131500.0000,7.5000,10.0000,0.0000,21.0000,1554988.0000
75321,2018-12-31,033122018/310086,26325.0000,2633.0000,35100.0000,7.5000,10.0000,0.0000,7.0000,415058.0000
75322,2018-12-31,033122018/310088,38625.0000,3863.0000,51500.0000,7.5000,10.0000,0.0000,9.0000,608988.0000
13793,2018-12-31,033122018/310085,9375.0000,938.0000,12500.0000,7.5000,10.0000,0.0000,3.0000,147813.0000
13793,2018-12-31,033122018/310085,9375.0000,938.0000,12500.0000,7.5000,10.0000,0.0000,3.0000,147813.0000
75321,2018-12-31,033122018/310086,26325.0000,2633.0000,35100.0000,7.5000,10.0000,0.0000,7.0000,415058.0000
75323,2018-12-31,033122018/310087,98625.0000,9863.0000,131500.0000,7.5000,10.0000,0.0000,21.0000,1554988.0000
75322,2018-12-31,033122018/310088,38625.0000,3863.0000,51500.0000,7.5000,10.0000,0.0000,9.0000,608988.0000
43769,2018-12-31,033122018/310089,23175.0000,2318.0000,30900.0000,7.5000,10.0000,0.0000,6.0000,365393.0000
43769,2018-12-31,033122018/310089,23175.0000,2318.0000,30900.0000,7.5000,10.0000,0.0000,6.0000,365393.0000
75325,2018-12-31,033122018/310093,10950.0000,1095.0000,14600.0000,7.5000,10.0000,0.0000,9.0000,172645.0000
43767,2018-12-31,033122018/310090,19125.0000,1913.0000,25500.0000,7.5000,10.0000,0.0000,6.0000,301538.0000
43767,2018-12-31,033122018/310090,19125.0000,1913.0000,25500.0000,7.5000,10.0000,0.0000,6.0000,301538.0000
75327,2018-12-31,033122018/310092,17325.0000,1733.0000,23100.0000,7.5000,10.0000,0.0000,5.0000,273158.0000
75326,2018-12-31,033122018/310091,51825.0000,5183.0000,69100.0000,7.5000,10.0000,0.0000,15.0000,817108.0000
75326,2018-12-31,033122018/310091,51825.0000,5183.0000,69100.0000,7.5000,10.0000,0.0000,15.0000,817108.0000
75327,2018-12-31,033122018/310092,17325.0000,1733.0000,23100.0000,7.5000,10.0000,0.0000,5.0000,273158.0000
75325,2018-12-31,033122018/310093,10950.0000,1095.0000,14600.0000,7.5000,10.0000,0.0000,9.0000,172645.0000
43772,2018-12-31,033122018/310094,27750.0000,2775.0000,37000.0000,7.5000,10.0000,0.0000,7.0000,437525.0000
43772,2018-12-31,033122018/310094,27750.0000,2775.0000,37000.0000,7.5000,10.0000,0.0000,7.0000,437525.0000
43768,2018-12-31,033122018/310100,13800.0000,1380.0000,18400.0000,7.5000,10.0000,0.0000,3.0000,217580.0000
43773,2018-12-31,033122018/310095,33825.0000,3383.0000,45100.0000,7.5000,10.0000,0.0000,8.0000,533308.0000
43776,2018-12-31,033122018/310097,9900.0000,990.0000,13200.0000,7.5000,10.0000,0.0000,4.0000,156090.0000
75331,2018-12-31,033122018/310096,10200.0000,1020.0000,13600.0000,7.5000,10.0000,0.0000,3.0000,160820.0000
43773,2018-12-31,033122018/310095,33825.0000,3383.0000,45100.0000,7.5000,10.0000,0.0000,8.0000,533308.0000
43771,2018-12-31,033122018/310098,12975.0000,1298.0000,17300.0000,7.5000,10.0000,0.0000,7.0000,204573.0000
75329,2018-12-31,033122018/310099,41775.0000,4178.0000,55700.0000,7.5000,10.0000,0.0000,16.0000,658653.0000
75331,2018-12-31,033122018/310096,10200.0000,1020.0000,13600.0000,7.5000,10.0000,0.0000,3.0000,160820.0000
43776,2018-12-31,033122018/310097,9900.0000,990.0000,13200.0000,7.5000,10.0000,0.0000,4.0000,156090.0000
43771,2018-12-31,033122018/310098,12975.0000,1298.0000,17300.0000,7.5000,10.0000,0.0000,7.0000,204573.0000
75329,2018-12-31,033122018/310099,41775.0000,4178.0000,55700.0000,7.5000,10.0000,0.0000,16.0000,658653.0000
43768,2018-12-31,033122018/310100,13800.0000,1380.0000,18400.0000,7.5000,10.0000,0.0000,3.0000,217580.0000
75328,2018-12-31,033122018/310109,25725.0000,2573.0000,34300.0000,7.5000,10.0000,0.0000,9.0000,405598.0000
43770,2018-12-31,033122018/310101,58950.0000,5895.0000,78600.0000,7.5000,10.0000,0.0000,18.0000,929445.0000
43770,2018-12-31,033122018/310101,58950.0000,5895.0000,78600.0000,7.5000,10.0000,0.0000,18.0000,929445.0000
43775,2018-12-31,033122018/310104,12750.0000,1275.0000,17000.0000,7.5000,10.0000,0.0000,3.0000,201025.0000
13794,2018-12-31,033122018/310102,19050.0000,1905.0000,25400.0000,7.5000,10.0000,0.0000,6.0000,300355.0000
13794,2018-12-31,033122018/310102,19050.0000,1905.0000,25400.0000,7.5000,10.0000,0.0000,6.0000,300355.0000
13795,2018-12-31,033122018/310103,12900.0000,1290.0000,17200.0000,7.5000,10.0000,0.0000,3.0000,203390.0000
13795,2018-12-31,033122018/310103,12900.0000,1290.0000,17200.0000,7.5000,10.0000,0.0000,3.0000,203390.0000
43775,2018-12-31,033122018/310104,12750.0000,1275.0000,17000.0000,7.5000,10.0000,0.0000,3.0000,201025.0000
75335,2018-12-31,033122018/310106,16725.0000,1673.0000,22300.0000,7.5000,10.0000,0.0000,7.0000,263698.0000
75334,2018-12-31,033122018/310107,69300.0000,6930.0000,92400.0000,7.5000,10.0000,0.0000,21.0000,1092630.0000
43774,2018-12-31,033122018/310105,21975.0000,2198.0000,29300.0000,7.5000,10.0000,0.0000,6.0000,346473.0000
43774,2018-12-31,033122018/310105,21975.0000,2198.0000,29300.0000,7.5000,10.0000,0.0000,6.0000,346473.0000
75330,2018-12-31,033122018/310110,31275.0000,3128.0000,41700.0000,7.5000,10.0000,0.0000,7.0000,493103.0000
43784,2018-12-31,033122018/310108,25200.0000,2520.0000,33600.0000,7.5000,10.0000,0.0000,8.0000,397320.0000
75335,2018-12-31,033122018/310106,16725.0000,1673.0000,22300.0000,7.5000,10.0000,0.0000,7.0000,263698.0000
75334,2018-12-31,033122018/310107,69300.0000,6930.0000,92400.0000,7.5000,10.0000,0.0000,21.0000,1092630.0000
43784,2018-12-31,033122018/310108,25200.0000,2520.0000,33600.0000,7.5000,10.0000,0.0000,8.0000,397320.0000
75333,2018-12-31,033122018/310111,14775.0000,1478.0000,19700.0000,7.5000,10.0000,0.0000,6.0000,232953.0000
75328,2018-12-31,033122018/310109,25725.0000,2573.0000,34300.0000,7.5000,10.0000,0.0000,9.0000,405598.0000
75330,2018-12-31,033122018/310110,31275.0000,3128.0000,41700.0000,7.5000,10.0000,0.0000,7.0000,493103.0000
75333,2018-12-31,033122018/310111,14775.0000,1478.0000,19700.0000,7.5000,10.0000,0.0000,6.0000,232953.0000
43777,2018-12-31,033122018/310113,46050.0000,4605.0000,61400.0000,7.5000,10.0000,0.0000,12.0000,726055.0000
13796,2018-12-31,033122018/310112,34350.0000,3435.0000,45800.0000,7.5000,10.0000,0.0000,11.0000,541585.0000
75336,2018-12-31,033122018/310114,49200.0000,4920.0000,65600.0000,7.5000,10.0000,0.0000,14.0000,775720.0000
13796,2018-12-31,033122018/310112,34350.0000,3435.0000,45800.0000,7.5000,10.0000,0.0000,11.0000,541585.0000
13796,2018-12-31,033122018/310112,34350.0000,3435.0000,45800.0000,7.5000,10.0000,0.0000,11.0000,541585.0000
43777,2018-12-31,033122018/310113,46050.0000,4605.0000,61400.0000,7.5000,10.0000,0.0000,12.0000,726055.0000
75336,2018-12-31,033122018/310114,49200.0000,4920.0000,65600.0000,7.5000,10.0000,0.0000,14.0000,775720.0000
75337,2018-12-31,033122018/310115,35325.0000,3533.0000,47100.0000,7.5000,10.0000,0.0000,10.0000,556958.0000
43779,2018-12-31,033122018/310118,38250.0000,3825.0000,51000.0000,7.5000,10.0000,0.0000,9.0000,603075.0000
75341,2018-12-31,033122018/310116,14550.0000,1455.0000,19400.0000,7.5000,10.0000,0.0000,7.0000,229405.0000
75337,2018-12-31,033122018/310115,35325.0000,3533.0000,47100.0000,7.5000,10.0000,0.0000,10.0000,556958.0000
75341,2018-12-31,033122018/310116,14550.0000,1455.0000,19400.0000,7.5000,10.0000,0.0000,7.0000,229405.0000
43778,2018-12-31,033122018/310119,19050.0000,1905.0000,25400.0000,7.5000,10.0000,0.0000,5.0000,300355.0000
43782,2018-12-31,033122018/310117,26700.0000,2670.0000,35600.0000,7.5000,10.0000,0.0000,8.0000,420970.0000
43782,2018-12-31,033122018/310117,26700.0000,2670.0000,35600.0000,7.5000,10.0000,0.0000,8.0000,420970.0000
43779,2018-12-31,033122018/310118,38250.0000,3825.0000,51000.0000,7.5000,10.0000,0.0000,9.0000,603075.0000
75342,2018-12-31,033122018/310121,14700.0000,1470.0000,19600.0000,7.5000,10.0000,0.0000,4.0000,231770.0000
75332,2018-12-31,033122018/310120,33750.0000,3375.0000,45000.0000,7.5000,10.0000,0.0000,8.0000,532125.0000
43778,2018-12-31,033122018/310119,19050.0000,1905.0000,25400.0000,7.5000,10.0000,0.0000,5.0000,300355.0000
75338,2018-12-31,033122018/310123,27525.0000,2753.0000,36700.0000,7.5000,10.0000,0.0000,6.0000,433978.0000
75332,2018-12-31,033122018/310120,33750.0000,3375.0000,45000.0000,7.5000,10.0000,0.0000,8.0000,532125.0000
43780,2018-12-31,033122018/310122,61500.0000,6150.0000,82000.0000,7.5000,10.0000,0.0000,23.0000,969650.0000
75342,2018-12-31,033122018/310121,14700.0000,1470.0000,19600.0000,7.5000,10.0000,0.0000,4.0000,231770.0000
43780,2018-12-31,033122018/310122,61500.0000,6150.0000,82000.0000,7.5000,10.0000,0.0000,23.0000,969650.0000
75340,2018-12-31,033122018/310124,21900.0000,2190.0000,29200.0000,7.5000,10.0000,0.0000,6.0000,345290.0000
75338,2018-12-31,033122018/310123,27525.0000,2753.0000,36700.0000,7.5000,10.0000,0.0000,6.0000,433978.0000
75340,2018-12-31,033122018/310124,21900.0000,2190.0000,29200.0000,7.5000,10.0000,0.0000,6.0000,345290.0000
43793,2018-12-31,033122018/310143,33450.0000,3345.0000,44600.0000,7.5000,10.0000,0.0000,9.0000,527395.0000
75351,2018-12-31,033122018/310125,7575.0000,758.0000,10100.0000,7.5000,10.0000,0.0000,4.0000,119433.0000
75339,2018-12-31,033122018/310126,38250.0000,3825.0000,51000.0000,7.5000,10.0000,0.0000,11.0000,603075.0000
75351,2018-12-31,033122018/310125,7575.0000,758.0000,10100.0000,7.5000,10.0000,0.0000,4.0000,119433.0000
75339,2018-12-31,033122018/310126,38250.0000,3825.0000,51000.0000,7.5000,10.0000,0.0000,11.0000,603075.0000
43787,2018-12-31,033122018/310127,18525.0000,1853.0000,24700.0000,7.5000,10.0000,0.0000,4.0000,292078.0000
43787,2018-12-31,033122018/310127,18525.0000,1853.0000,24700.0000,7.5000,10.0000,0.0000,4.0000,292078.0000
